Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,48.369998931884766,49.060001373291016,48.22999954223633,49.029998779296875,48.05084228515625,5668200
2019-11-01,49.209999084472656,49.220001220703125,48.27000045776367,48.38999938964844,47.423622131347656,2804100
2019-11-04,48.52000045776367,48.54999923706055,48.04999923706055,48.11000061035156,47.14921569824219,2324000
2019-11-05,47.70000076293945,47.77000045776367,47.08000183105469,47.20000076293945,46.257389068603516,3638300
2019-11-06,47.189998626708984,47.45000076293945,47.13999938964844,47.34000015258789,46.39459228515625,4024500
2019-11-07,47.099998474121094,47.130001068115234,46.720001220703125,46.79999923706055,45.86537551879883,3143500
2019-11-08,46.52000045776367,47.630001068115234,46.310001373291016,47.2599983215332,46.31618881225586,5334000
2019-11-11,46.400001525878906,46.97999954223633,46.38999938964844,46.880001068115234,45.94377899169922,1957300
2019-11-12,46.97999954223633,47.279998779296875,46.93000030517578,47.08000183105469,46.13978576660156,2533500
2019-11-13,47.58000183105469,47.970001220703125,47.45000076293945,47.81999969482422,46.86500549316406,2009400
2019-11-14,47.45000076293945,47.5099983215332,47.11000061035156,47.369998931884766,46.42399215698242,1498700
2019-11-15,46.83000183105469,47.529998779296875,46.810001373291016,47.439998626708984,46.492591857910156,2267000
2019-11-18,47.9900016784668,48.150001525878906,47.779998779296875,47.939998626708984,46.982608795166016,1860500
2019-11-19,48.02000045776367,48.029998779296875,47.529998779296875,47.66999816894531,46.71799850463867,2105200
2019-11-20,47.119998931884766,47.36000061035156,46.91999816894531,47.0099983215332,46.07118225097656,2265900
2019-11-21,46.77000045776367,47.869998931884766,46.66999816894531,47.61000061035156,46.65919876098633,2394800
2019-11-22,48.310001373291016,48.38999938964844,47.810001373291016,47.970001220703125,47.01201248168945,2008700
2019-11-25,48.779998779296875,48.93000030517578,48.599998474121094,48.77000045776367,47.79603576660156,2647000
2019-11-26,48.72999954223633,48.83000183105469,48.619998931884766,48.7599983215332,47.786231994628906,1613200
2019-11-27,48.459999084472656,49.0,48.45000076293945,48.77000045776367,47.79603576660156,3655300
2019-11-29,48.349998474121094,48.61000061035156,48.349998474121094,48.47999954223633,47.51182556152344,1445300
2019-12-02,48.66999816894531,48.68000030517578,47.90999984741211,48.380001068115234,47.413822174072266,8550200
2019-12-03,47.540000915527344,47.970001220703125,47.5,47.88999938964844,46.93360900878906,3058500
2019-12-04,47.709999084472656,48.2400016784668,47.630001068115234,48.20000076293945,47.23741912841797,4901000
2019-12-05,48.06999969482422,48.09000015258789,47.5099983215332,47.619998931884766,46.66899871826172,2302400
2019-12-06,47.72999954223633,47.779998779296875,47.560001373291016,47.68000030517578,46.72780227661133,2477400
2019-12-09,47.619998931884766,47.95000076293945,47.529998779296875,47.77000045776367,46.81600570678711,4628100
2019-12-10,47.470001220703125,48.040000915527344,47.45000076293945,47.97999954223633,47.02180862426758,3441400
2019-12-11,48.08000183105469,48.5,48.04999923706055,48.189998626708984,47.22761535644531,3233500
2019-12-12,48.04999923706055,48.5,47.7400016784668,47.91999816894531,46.963008880615234,1930000
2019-12-13,48.380001068115234,48.59000015258789,48.20000076293945,48.36000061035156,47.394222259521484,1825400
2019-12-16,49.47999954223633,49.599998474121094,49.189998626708984,49.310001373291016,48.325252532958984,3149800
2019-12-17,49.04999923706055,49.13999938964844,48.88999938964844,48.970001220703125,47.992042541503906,1405000
2019-12-18,48.970001220703125,49.27000045776367,48.849998474121094,49.2400016784668,48.256649017333984,3365900
2019-12-19,49.29999923706055,50.130001068115234,49.18000030517578,49.970001220703125,48.972068786621094,4377300
2019-12-20,50.540000915527344,51.22999954223633,50.33000183105469,50.459999084472656,49.4522819519043,4715100
2019-12-23,50.400001525878906,50.40999984741211,49.7599983215332,49.88999938964844,48.8936653137207,3189900
2019-12-24,49.790000915527344,49.91999816894531,49.599998474121094,49.869998931884766,48.87406539916992,755800
2019-12-26,49.849998474121094,49.95000076293945,49.77000045776367,49.849998474121094,48.85446548461914,1013100
2019-12-27,50.56999969482422,50.65999984741211,50.29999923706055,50.439998626708984,49.432682037353516,1636200
2019-12-30,50.83000183105469,50.84000015258789,49.810001373291016,50.0099983215332,49.011268615722656,1960300
2019-12-31,49.77000045776367,49.939998626708984,49.68000030517578,49.86000061035156,48.86426544189453,1750000
2020-01-02,50.29999923706055,50.4900016784668,50.130001068115234,50.38999938964844,49.38368225097656,3587300
2020-01-03,49.880001068115234,50.380001068115234,49.83000183105469,50.09000015258789,49.08967208862305,1208700
2020-01-06,50.040000915527344,50.220001220703125,49.7400016784668,49.880001068115234,48.88386917114258,1992300
2020-01-07,50.13999938964844,50.29999923706055,49.869998931884766,50.06999969482422,49.070072174072266,1871900
2020-01-08,49.869998931884766,50.16999816894531,49.75,49.95000076293945,48.95246887207031,1869000
2020-01-09,50.029998779296875,50.18000030517578,49.83000183105469,50.08000183105469,49.07987594604492,1959000
2020-01-10,49.869998931884766,50.099998474121094,49.79999923706055,49.849998474121094,48.85446548461914,1872900
2020-01-13,49.47999954223633,49.75,49.41999816894531,49.66999816894531,48.67805862426758,2395900
2020-01-14,49.77000045776367,50.2400016784668,49.63999938964844,50.18000030517578,49.17787551879883,2230800
2020-01-15,50.540000915527344,51.06999969482422,50.529998779296875,50.79999923706055,49.785491943359375,2489400
2020-01-16,50.58000183105469,50.61000061035156,50.220001220703125,50.5099983215332,49.50128173828125,3078300
2020-01-17,51.439998626708984,51.54999923706055,51.15999984741211,51.33000183105469,50.30491256713867,2685900
2020-01-21,50.47999954223633,51.040000915527344,50.47999954223633,50.79999923706055,49.785491943359375,1964100
2020-01-22,51.0,51.0,50.33000183105469,50.45000076293945,49.44248580932617,1924000
2020-01-23,50.33000183105469,50.349998474121094,49.9900016784668,50.20000076293945,49.19747543334961,1560800
2020-01-24,50.52000045776367,50.619998931884766,49.20000076293945,49.279998779296875,48.29584884643555,4466500
2020-01-27,48.90999984741211,49.06999969482422,48.61000061035156,48.900001525878906,47.923439025878906,2265600
2020-01-28,49.5,49.709999084472656,49.310001373291016,49.599998474121094,48.60945510864258,1765400
2020-01-29,50.09000015258789,50.11000061035156,49.630001068115234,49.65999984741211,48.66825866699219,4044800
2020-01-30,49.369998931884766,49.38999938964844,48.939998626708984,49.09000015258789,48.109642028808594,5974200
2020-01-31,49.18000030517578,49.18000030517578,48.470001220703125,48.70000076293945,47.72743225097656,4129300
2020-02-03,48.619998931884766,48.93000030517578,48.45000076293945,48.5099983215332,47.54122543334961,1990900
2020-02-04,48.7599983215332,49.09000015258789,48.720001220703125,48.7599983215332,47.786231994628906,1698800
2020-02-05,49.459999084472656,49.849998474121094,49.22999954223633,49.72999954223633,48.73686218261719,2303000
2020-02-06,49.689998626708984,50.099998474121094,49.5,50.029998779296875,49.03086853027344,2531000
2020-02-07,49.88999938964844,49.91999816894531,49.369998931884766,49.400001525878906,48.413455963134766,1995500
2020-02-10,49.4900016784668,49.939998626708984,49.349998474121094,49.90999984741211,48.91326904296875,1983200
2020-02-11,49.939998626708984,49.97999954223633,49.540000915527344,49.779998779296875,48.78586196899414,1848800
2020-02-12,49.75,49.79999923706055,49.36000061035156,49.58000183105469,48.58985900878906,2483000
2020-02-13,48.810001373291016,49.75,48.779998779296875,49.33000183105469,48.344852447509766,2807500
2020-02-14,48.189998626708984,48.220001220703125,47.400001525878906,47.849998474121094,46.894405364990234,6665400
2020-02-18,48.959999084472656,49.2599983215332,48.59000015258789,49.11000061035156,48.12924575805664,3927900
2020-02-19,49.36000061035156,49.560001373291016,49.060001373291016,49.310001373291016,48.325252532958984,3269000
2020-02-20,48.880001068115234,49.18000030517578,48.65999984741211,48.939998626708984,47.96263885498047,3000200
2020-02-21,49.880001068115234,50.25,49.68000030517578,50.16999816894531,49.16807174682617,4105800
2020-02-24,48.25,48.70000076293945,47.59000015258789,47.59000015258789,46.63959884643555,4537600
2020-02-25,48.06999969482422,48.099998474121094,46.689998626708984,47.08000183105469,46.13978576660156,4347100
2020-02-26,47.52000045776367,47.97999954223633,47.27000045776367,47.56999969482422,46.619998931884766,3900300
2020-02-27,46.38999938964844,46.5,45.04999923706055,45.06999969482422,45.06999969482422,4055800
2020-02-28,43.689998626708984,44.06999969482422,42.959999084472656,43.79999923706055,43.79999923706055,5656500
2020-03-02,44.45000076293945,45.869998931884766,44.349998474121094,45.869998931884766,45.869998931884766,6134400
