Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,37.5,37.66999816894531,37.470001220703125,37.619998931884766,36.471744537353516,610700
2019-11-01,37.56999969482422,37.790000915527344,37.439998626708984,37.70000076293945,36.5493049621582,283200
2019-11-04,37.68000030517578,37.790000915527344,37.56999969482422,37.59000015258789,36.44266128540039,2021100
2019-11-05,37.2599983215332,37.29999923706055,36.970001220703125,37.0,35.870670318603516,1108700
2019-11-06,37.09000015258789,37.310001373291016,37.0,37.11000061035156,35.97731399536133,2600100
2019-11-07,37.20000076293945,37.22999954223633,37.119998931884766,37.15999984741211,36.025787353515625,759000
2019-11-08,37.189998626708984,37.400001525878906,37.18000030517578,37.38999938964844,36.2487678527832,602500
2019-11-11,37.380001068115234,37.560001373291016,37.36000061035156,37.560001373291016,36.413578033447266,410300
2019-11-12,37.34000015258789,37.54999923706055,37.34000015258789,37.4900016784668,36.34571838378906,461900
2019-11-13,37.630001068115234,37.650001525878906,37.52000045776367,37.599998474121094,36.452354431152344,426300
2019-11-14,37.27000045776367,37.34000015258789,37.130001068115234,37.34000015258789,36.200294494628906,358800
2019-11-15,37.27000045776367,37.58000183105469,37.27000045776367,37.529998779296875,36.38449478149414,2906000
2019-11-18,37.779998779296875,38.08000183105469,37.77000045776367,38.029998779296875,36.869232177734375,1242900
2019-11-19,38.189998626708984,38.31999969482422,38.11000061035156,38.29999923706055,37.1309928894043,1533000
2019-11-20,38.130001068115234,38.279998779296875,38.029998779296875,38.16999816894531,37.00495910644531,1351000
2019-11-21,37.939998626708984,38.29999923706055,37.91999816894531,38.22999954223633,37.06312942504883,1167100
2019-11-22,38.119998931884766,38.18000030517578,37.939998626708984,38.06999969482422,36.90801239013672,884000
2019-11-25,38.11000061035156,38.5099983215332,38.11000061035156,38.47999954223633,37.30549621582031,1137700
2019-11-26,38.720001220703125,38.869998931884766,38.68000030517578,38.779998779296875,37.59634017944336,1184600
2019-11-27,38.540000915527344,38.650001525878906,38.380001068115234,38.54999923706055,37.37335968017578,3329700
2019-11-29,38.470001220703125,38.630001068115234,38.470001220703125,38.56999969482422,37.39274978637695,314200
2019-12-02,38.4900016784668,38.5099983215332,38.189998626708984,38.41999816894531,37.2473258972168,653500
2019-12-03,37.97999954223633,38.189998626708984,37.869998931884766,38.189998626708984,37.024349212646484,714100
2019-12-04,38.2599983215332,38.54999923706055,38.2599983215332,38.52000045776367,37.344276428222656,339100
2019-12-05,38.5099983215332,38.63999938964844,38.38999938964844,38.43000030517578,37.257022857666016,2388200
2019-12-06,38.59000015258789,38.619998931884766,38.36000061035156,38.56999969482422,37.39274978637695,1453800
2019-12-09,38.38999938964844,38.54999923706055,38.369998931884766,38.400001525878906,37.22793960571289,1986000
2019-12-10,38.369998931884766,38.529998779296875,38.220001220703125,38.400001525878906,37.22793960571289,457800
2019-12-11,38.369998931884766,38.59000015258789,38.31999969482422,38.4900016784668,37.31519317626953,1486500
2019-12-12,38.2599983215332,38.47999954223633,38.2599983215332,38.439998626708984,37.26671600341797,1212500
2019-12-13,38.349998474121094,38.41999816894531,38.130001068115234,38.15999984741211,36.99526596069336,1022000
2019-12-16,38.59000015258789,38.75,38.529998779296875,38.61000061035156,37.4315299987793,962300
2019-12-17,38.619998931884766,38.790000915527344,38.61000061035156,38.650001525878906,37.47031021118164,660100
2019-12-18,38.79999923706055,38.9900016784668,38.68000030517578,38.93000030517578,37.741764068603516,1248400
2019-12-19,39.099998474121094,39.45000076293945,39.06999969482422,39.380001068115234,38.17802810668945,1021100
2019-12-20,39.75,39.959999084472656,39.709999084472656,39.880001068115234,38.66276931762695,879700
2019-12-23,40.18000030517578,40.400001525878906,40.099998474121094,40.349998474121094,39.1184196472168,3510600
2019-12-24,40.29999923706055,40.470001220703125,40.22999954223633,40.34000015258789,39.108726501464844,332800
2019-12-26,40.2400016784668,40.4900016784668,40.2400016784668,40.36000061035156,39.128116607666016,459100
2019-12-27,40.619998931884766,40.810001373291016,40.540000915527344,40.63999938964844,39.39957046508789,2550100
2019-12-30,40.61000061035156,40.75,40.439998626708984,40.72999954223633,39.486820220947266,1954000
2019-12-31,40.650001525878906,40.79999923706055,40.56999969482422,40.65999984741211,39.41896057128906,483800
2020-01-02,40.650001525878906,41.0,40.650001525878906,40.88999938964844,39.641937255859375,623300
2020-01-03,40.369998931884766,40.810001373291016,40.36000061035156,40.650001525878906,39.40926742553711,5957900
2020-01-06,40.5099983215332,41.02000045776367,40.5099983215332,41.02000045776367,39.76797103881836,1561400
2020-01-07,40.72999954223633,40.75,40.56999969482422,40.70000076293945,39.45773696899414,1249000
2020-01-08,40.709999084472656,40.88999938964844,40.709999084472656,40.84000015258789,39.59346389770508,575200
2020-01-09,40.84000015258789,40.9900016784668,40.81999969482422,40.86000061035156,39.61285400390625,395100
2020-01-10,40.95000076293945,41.29999923706055,40.95000076293945,41.029998779296875,39.77766418457031,1022300
2020-01-13,41.20000076293945,41.220001220703125,41.0,41.16999816894531,39.91339111328125,518400
2020-01-14,40.939998626708984,41.20000076293945,40.939998626708984,41.18000030517578,39.92308807373047,410800
2020-01-15,41.529998779296875,41.66999816894531,41.459999084472656,41.540000915527344,40.272098541259766,510100
2020-01-16,41.689998626708984,41.779998779296875,41.4900016784668,41.75,40.47568893432617,949000
2020-01-17,42.310001373291016,42.45000076293945,42.279998779296875,42.41999816894531,41.12523651123047,530500
2020-01-21,42.459999084472656,42.66999816894531,42.40999984741211,42.45000076293945,41.15432357788086,910200
2020-01-22,42.79999923706055,42.880001068115234,42.54999923706055,42.58000183105469,41.280357360839844,989000
2020-01-23,42.36000061035156,42.43000030517578,42.18000030517578,42.38999938964844,41.096153259277344,388000
