Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,38.38999938964844,38.58000183105469,38.18000030517578,38.369998931884766,37.247249603271484,23282600
2019-11-01,38.689998626708984,38.939998626708984,38.38999938964844,38.38999938964844,37.26666259765625,18276300
2019-11-04,38.709999084472656,38.7400016784668,38.029998779296875,38.029998779296875,36.91719436645508,16802400
2019-11-05,38.029998779296875,38.099998474121094,37.470001220703125,37.47999954223633,36.38329315185547,20577300
2019-11-06,37.61000061035156,37.72999954223633,37.349998474121094,37.61000061035156,36.509490966796875,17796300
2019-11-07,37.400001525878906,37.58000183105469,36.880001068115234,36.90999984741211,36.176246643066406,21562900
2019-11-08,36.880001068115234,37.15999984741211,36.83000183105469,37.04999923706055,36.31346130371094,25262700
2019-11-11,36.90999984741211,37.0099983215332,36.75,36.93000030517578,36.19584655761719,11900300
2019-11-12,36.83000183105469,37.09000015258789,36.70000076293945,36.970001220703125,36.23505401611328,12655000
2019-11-13,36.95000076293945,36.95000076293945,36.29999923706055,36.599998474121094,35.872406005859375,24530600
2019-11-14,36.560001373291016,36.7599983215332,36.31999969482422,36.54999923706055,35.823402404785156,23900000
2019-11-15,36.630001068115234,37.470001220703125,36.52000045776367,37.279998779296875,36.53889083862305,34515000
2019-11-18,37.38999938964844,37.439998626708984,36.959999084472656,37.220001220703125,36.48008346557617,17158000
2019-11-19,37.43000030517578,37.68000030517578,37.31999969482422,37.65999984741211,36.91133499145508,25118700
2019-11-20,37.56999969482422,37.689998626708984,37.0099983215332,37.04999923706055,36.31346130371094,18925600
2019-11-21,37.209999084472656,37.939998626708984,37.040000915527344,37.7400016784668,36.98974609375,19869600
2019-11-22,37.790000915527344,38.40999984741211,37.689998626708984,38.33000183105469,37.56801986694336,24235300
2019-11-25,38.47999954223633,38.880001068115234,38.45000076293945,38.68000030517578,37.91106033325195,29973800
2019-11-26,38.540000915527344,38.59000015258789,38.04999923706055,38.290000915527344,37.52881622314453,32846900
2019-11-27,38.380001068115234,38.709999084472656,38.33000183105469,38.630001068115234,37.862056732177734,18217300
2019-11-29,38.540000915527344,38.880001068115234,38.5099983215332,38.52000045776367,37.754241943359375,9292100
2019-12-02,38.790000915527344,38.79999923706055,38.25,38.290000915527344,37.52881622314453,14844400
2019-12-03,37.959999084472656,38.20000076293945,37.84000015258789,38.04999923706055,37.293582916259766,19800600
2019-12-04,38.22999954223633,38.2599983215332,37.88999938964844,38.13999938964844,37.381797790527344,13758300
2019-12-05,38.369998931884766,38.369998931884766,37.790000915527344,38.029998779296875,37.27397918701172,12427000
2019-12-06,38.279998779296875,38.52000045776367,38.220001220703125,38.290000915527344,37.52881622314453,12209400
2019-12-09,38.099998474121094,38.380001068115234,38.099998474121094,38.31999969482422,37.5582160949707,14840200
2019-12-10,38.27000045776367,38.58000183105469,38.189998626708984,38.47999954223633,37.71503448486328,18189100
2019-12-11,38.369998931884766,38.56999969482422,38.20000076293945,38.220001220703125,37.460208892822266,14771700
2019-12-12,38.16999816894531,38.619998931884766,38.16999816894531,38.540000915527344,37.77384567260742,12727200
2019-12-13,38.52000045776367,38.68000030517578,38.06999969482422,38.33000183105469,37.56801986694336,15824000
2019-12-16,38.70000076293945,39.400001525878906,38.65999984741211,39.13999938964844,38.361915588378906,22948600
2019-12-17,39.439998626708984,39.439998626708984,38.84000015258789,38.900001525878906,38.12668991088867,27550300
2019-12-18,39.0099983215332,39.08000183105469,38.63999938964844,38.88999938964844,38.116886138916016,25938700
2019-12-19,39.0,39.150001525878906,38.810001373291016,38.970001220703125,38.19529724121094,20894000
2019-12-20,39.349998474121094,39.540000915527344,38.970001220703125,39.22999954223633,38.45012664794922,55218000
2019-12-23,39.41999816894531,39.52000045776367,39.130001068115234,39.31999969482422,38.53833770751953,16560100
2019-12-24,39.33000183105469,39.439998626708984,39.20000076293945,39.290000915527344,38.508934020996094,4921900
2019-12-26,39.29999923706055,39.56999969482422,39.20000076293945,39.380001068115234,38.597145080566406,8903300
2019-12-27,39.43000030517578,39.619998931884766,39.25,39.31999969482422,38.53833770751953,9599300
2019-12-30,39.29999923706055,39.41999816894531,38.88999938964844,38.90999984741211,38.13648986816406,10962300
2019-12-31,38.790000915527344,39.20000076293945,38.709999084472656,39.18000030517578,38.401119232177734,14398200
2020-01-02,39.29999923706055,39.349998474121094,38.880001068115234,39.13999938964844,38.361915588378906,15668000
2020-01-03,38.720001220703125,39.2400016784668,38.66999816894531,38.93000030517578,38.156089782714844,14158300
2020-01-06,38.81999969482422,39.0,38.70000076293945,38.880001068115234,38.10708236694336,14963900
2020-01-07,39.119998931884766,39.130001068115234,38.68000030517578,38.75,37.979671478271484,19077900
2020-01-08,38.7599983215332,39.220001220703125,38.75,39.060001373291016,38.28350830078125,15563100
2020-01-09,39.27000045776367,39.27000045776367,38.790000915527344,38.88999938964844,38.116886138916016,20846200
2020-01-10,38.97999954223633,39.630001068115234,38.970001220703125,39.4900016784668,38.7049560546875,20452900
2020-01-13,39.619998931884766,39.77000045776367,39.209999084472656,39.40999984741211,38.62654495239258,14603800
2020-01-14,39.43000030517578,40.08000183105469,39.29999923706055,40.06999969482422,39.2734260559082,19847400
2020-01-15,40.189998626708984,40.869998931884766,40.16999816894531,40.66999816894531,39.86149597167969,22700000
2020-01-16,40.790000915527344,40.79999923706055,40.31999969482422,40.61000061035156,39.80269241333008,15385600
2020-01-17,40.56999969482422,40.810001373291016,40.41999816894531,40.5099983215332,39.70467758178711,21901300
2020-01-21,40.380001068115234,40.65999984741211,40.189998626708984,40.34000015258789,39.538063049316406,21931400
2020-01-22,40.31999969482422,40.40999984741211,39.970001220703125,40.189998626708984,39.39104080200195,17170600
2020-01-23,40.189998626708984,40.83000183105469,40.130001068115234,40.709999084472656,39.90070343017578,25757600
2020-01-24,40.939998626708984,40.970001220703125,39.63999938964844,39.81999969482422,39.02839660644531,32394400
2020-01-27,39.40999984741211,40.43000030517578,39.25,40.15999984741211,39.361637115478516,30326400
2020-01-28,39.31999969482422,39.4900016784668,37.95000076293945,38.13999938964844,37.381797790527344,66605700
2020-01-29,38.119998931884766,38.380001068115234,37.54999923706055,37.58000183105469,36.83292770385742,32415300
2020-01-30,37.099998474121094,37.16999816894531,36.689998626708984,37.06999969482422,36.70420837402344,30660900
2020-01-31,36.939998626708984,37.45000076293945,36.900001525878906,37.2400016784668,36.872535705566406,32157500
2020-02-03,37.459999084472656,38.040000915527344,37.29999923706055,37.5099983215332,37.13986587524414,19806200
2020-02-04,38.08000183105469,38.2400016784668,37.630001068115234,37.689998626708984,37.318092346191406,29554900
2020-02-05,37.849998474121094,38.56999969482422,37.81999969482422,38.16999816894531,37.79335403442383,27935000
2020-02-06,38.439998626708984,38.5,38.029998779296875,38.2599983215332,37.88246536254883,19969400
2020-02-07,38.36000061035156,38.400001525878906,37.93000030517578,38.04999923706055,37.674537658691406,20781400
2020-02-10,38.209999084472656,38.220001220703125,37.720001220703125,37.810001373291016,37.43690872192383,18973800
2020-02-11,37.88999938964844,38.130001068115234,37.7599983215332,38.09000015258789,37.71414566040039,15206200
2020-02-12,38.09000015258789,38.189998626708984,37.720001220703125,37.7400016784668,37.36759948730469,21768800
2020-02-13,37.58000183105469,37.58000183105469,36.88999938964844,36.93000030517578,36.565589904785156,20967500
2020-02-14,36.970001220703125,37.040000915527344,36.41999816894531,36.5099983215332,36.14973449707031,19930500
2020-02-18,36.54999923706055,36.66999816894531,36.27000045776367,36.31999969482422,35.96160888671875,17066900
2020-02-19,36.400001525878906,36.5,36.209999084472656,36.22999954223633,35.87249755859375,16841500
2020-02-20,35.709999084472656,36.060001373291016,35.40999984741211,35.849998474121094,35.496246337890625,40752500
2020-02-21,35.7599983215332,35.81999969482422,35.529998779296875,35.720001220703125,35.367530822753906,30764000
2020-02-24,35.040000915527344,35.400001525878906,34.599998474121094,34.66999816894531,34.32788848876953,36024000
