Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,86.0999984741211,86.98999786376953,85.51000213623047,86.66000366210938,85.36461639404297,11850600
2019-11-01,87.06999969482422,87.23999786376953,84.79000091552734,84.94000244140625,83.67032623291016,8855900
2019-11-04,85.58999633789062,85.69999694824219,83.87999725341797,83.9000015258789,82.64586639404297,8537400
2019-11-05,83.66999816894531,83.75,82.7300033569336,82.91999816894531,81.68051147460938,9482800
2019-11-06,83.55999755859375,83.95999908447266,83.12999725341797,83.25,82.00558471679688,9289400
2019-11-07,83.2300033569336,83.98999786376953,82.66999816894531,82.87999725341797,81.64111328125,8827600
2019-11-08,82.91000366210938,83.70999908447266,82.70999908447266,83.58999633789062,82.34049987792969,6348400
2019-11-11,83.16000366210938,83.63999938964844,82.95999908447266,83.27999877929688,82.0351333618164,3554600
2019-11-12,83.58000183105469,84.81999969482422,83.58000183105469,84.12000274658203,82.86257934570312,8222000
2019-11-13,84.55000305175781,85.11000061035156,84.11000061035156,84.81999969482422,83.55211639404297,6218400
2019-11-14,84.91999816894531,85.18000030517578,83.69999694824219,84.55000305175781,83.2861557006836,7548900
2019-11-15,84.69000244140625,85.5999984741211,84.63999938964844,84.9000015258789,83.63092041015625,9232700
2019-11-18,84.66000366210938,84.81999969482422,83.8499984741211,84.12999725341797,82.87242889404297,10211600
2019-11-19,84.4000015258789,84.94999694824219,83.97000122070312,84.6500015258789,83.38465881347656,9247500
2019-11-20,84.52999877929688,85.4800033569336,84.44999694824219,85.2699966430664,83.99539184570312,7786400
2019-11-21,85.69999694824219,85.7699966430664,84.2699966430664,85.45999908447266,84.18254852294922,6866000
2019-11-22,85.6500015258789,86.36000061035156,85.31999969482422,85.44999694824219,84.17269897460938,7442900
2019-11-25,86.04000091552734,86.58999633789062,85.33999633789062,85.69999694824219,84.41896057128906,8608100
2019-11-26,86.0,87.44000244140625,85.91000366210938,87.33999633789062,86.0344467163086,18352500
2019-11-27,87.4000015258789,87.87000274658203,86.98999786376953,87.61000061035156,86.3004150390625,5760800
2019-11-29,87.16999816894531,87.7699966430664,87.02999877929688,87.18000030517578,85.87683868408203,4656700
2019-12-02,87.54000091552734,87.98999786376953,86.55000305175781,87.04000091552734,85.73893737792969,5341600
2019-12-03,86.68000030517578,87.47000122070312,86.5,87.37999725341797,86.07384490966797,7124200
2019-12-04,87.52999877929688,88.7300033569336,87.18000030517578,88.66999816894531,87.34456634521484,6959700
2019-12-05,88.7300033569336,88.79000091552734,87.97000122070312,88.75,87.42337036132812,7888800
2019-12-06,89.0,89.23999786376953,88.75,88.8499984741211,87.5218734741211,6914000
2019-12-09,88.9000015258789,89.0,88.19999694824219,88.72000122070312,87.3938217163086,7685900
2019-12-10,88.5999984741211,89.52999877929688,88.51000213623047,89.0999984741211,87.76814270019531,8266900
2019-12-11,89.13999938964844,89.48999786376953,88.8499984741211,88.9800033569336,87.64994049072266,6509300
2019-12-12,89.04000091552734,89.95999908447266,88.91000366210938,89.56999969482422,88.23110961914062,6549500
2019-12-13,89.19999694824219,89.58999633789062,88.44000244140625,89.19000244140625,88.459228515625,7225000
2019-12-16,89.6500015258789,90.0,89.18000030517578,89.29000091552734,88.55841064453125,9880900
2019-12-17,89.33000183105469,89.44999694824219,88.5199966430664,89.0199966430664,88.29061889648438,11155100
2019-12-18,89.3499984741211,90.0,89.12999725341797,89.62000274658203,88.88570404052734,11047900
